TIPO,NOMBRE,SECTOR,CODCUE,CUENCA,CODSCUE,SUBCUENCA,CODMCUE,MICROCUENCA,VOLUMEN,OBSERVACION,IDTABINV,CODHIDRO,OBJECTID,AMBIENTEHidrografia_CAguAREA
602,Canal El Virrey,URBANO,2120,Río Bogotá,212021,Salitre,21202107,Canal Río Negro,,,39,21202107002,1,11688.04500852
602,Canal Limitante del Norte,URBANO,2120,Río Bogotá,212021,Salitre,21202103,Río Arzobispo,,,51,21202103005,2,2017.41053573
602,Canal Marantá,URBANO,2120,Río Bogotá,212021,Salitre,21202102,Jaboque,,,56,21202102001,3,12454.06323993
606,Quebrada Zanjón del Ahorcado,URBANO,2120,Río Bogotá,212017,Río Soacha,21201700,ND,,,104,21201700009,4,1416.28679309
602,Canal Oriental de Fontibón,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,60,21202001019,5,12257.48774556
602,Canal San Blas,URBANO,2120,Río Bogotá,212020,Fucha,21202003,Canal San Blas,,,70,21202003001,6,1775.76089074
602,Canal Sector El Apogeo,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200601,Río Tunjuelo Bajo,,,78,21200601003,7,1147.66490065
603,Cantera Pozo Azul Inundada,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200603,Directos Río Tunjuelo,,,314,21200603195,8,207154.76768457
603,Cantera Sanchez y Gonzalez Inundada,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200603,Directos Río Tunjuelo,,,317,21200603194,9,205353.36040768
603,Lago Parque El Lago,URBANO,2120,Río Bogotá,212021,Salitre,21202101,Río Salitre,,,297,21202101012,10,58770.8250599
603,Lago Club Choquenza,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,290,21202108122,11,40035.3573955
602,Canal Aguas Residuales PTAR Salitre,URBANO,2120,Río Bogotá,212021,Salitre,21202101,Río Salitre,,,8,21202101002,12,23002.169037
601,Río San Francisco,URBANO,2120,Río Bogotá,212020,Fucha,21202009,Río San Francisco,,,453,21202009003,13,11908.29098212
602,Canal Albina,URBANO,2120,Río Bogotá,212020,Fucha,21202002,Río Fucha,,,9,21202002003,14,34869.91173452
602,Canal Bolivia,URBANO,2120,Río Bogotá,212021,Salitre,21202101,Río Salitre,,,15,21202101004,15,7576.00508647
602,Canal Calle 38 Sur,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,23,21202001008,16,27449.60309989
602,Canal Comuneros,URBANO,2120,Río Bogotá,212020,Fucha,21202008,Quebrada Manzanares,,,30,21202008001,17,55374.07350893
602,Canal Torca,URBANO,2120,Río Bogotá,212022,Torca,21202203,Canal Torca,,,100,21202203001,18,76572.82206695
602,Canal El Cedro,URBANO,2120,Río Bogotá,212022,Torca,21202204,Quebrada Bosque de Pinos,,,37,21202204001,19,46460.64081424
602,Canal Cundinamarca Norte,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,34,21202001001,20,203966.23544618
602,Canal Santa Isabel,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,77,21202001005,21,16523.88505559
602,Canal Sucre,URBANO,2120,Río Bogotá,212021,Salitre,21202103,Río Arzobispo,,,81,21202103004,22,3985.83964933
603,Lago Club Los Lagartos 1,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,291,21202108118,23,263169.81928459
603,Lago Parque Simon Bolivar,URBANO,2120,Río Bogotá,212021,Salitre,21202101,Río Salitre,,,298,21202101011,24,136261.99980426
603,Lago Timiza,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200601,Río Tunjuelo Bajo,,,299,21200601032,25,43212.81261853
602,Canal Alsacia,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,10,21202001013,26,12291.06454612
602,Canal Américas,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,11,21202001009,27,13991.92525689
602,Canal Cortijo,URBANO,2120,Río Bogotá,212021,Salitre,21202101,Río Salitre,,,33,21202101003,28,6013.80272711
602,Canal Boyaca,URBANO,2120,Río Bogotá,212020,Fucha,21202009,Río San Francisco,,,17,21202009088,29,34848.20633684
602,Canal Cafam,URBANO,2120,Río Bogotá,212021,Salitre,21202109,Juan Amarillo,,,22,21202109002,30,4364.89215595
602,Canal Carmelo,URBANO,2120,Río Bogotá,212021,Salitre,21202102,Jaboque,,,25,21202102004,31,4043.31268834
602,Canal Río Nuevo,URBANO,2120,Río Bogotá,212021,Salitre,21202101,Río Salitre,,,65,21202101007,32,1500.13674245
602,Canal Tintal III,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,98,21202001006,33,37303.67556744
602,Canal Cordoba,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,32,21202108000,34,77328.28924793
602,Canal Los Angeles de Jaboque,URBANO,2120,Río Bogotá,212021,Salitre,21202102,Jaboque,,,52,21202102003,35,17481.92763825
602,Canal La Fragua,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200601,Río Tunjuelo Bajo,,,48,21200601031,36,8931.84757384
602,Canal Pasadena,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,61,21202108104,37,3398.63947587
602,Canal San Carlos,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200601,Río Tunjuelo Bajo,,,71,21200601024,38,11827.84256422
604,Humedal La Conejera,URBANO,2120,Río Bogotá,212022,Torca,21202202,Conejera,,,268,21202202003,39,567477.26898636
604,Humedal Jaboque,URBANO,2120,Río Bogotá,212021,Salitre,21202102,Jaboque,,,266,21202102000,40,1133271.41738935
604,Humedal Guaymaral,URBANO,2120,Río Bogotá,212022,Torca,21202201,Canal Guaymaral,,,265,21202201053,41,404723.26138874
604,Humedal Torca,URBANO,2120,Río Bogotá,212022,Torca,21202209,Humedal Torca,,,275,21202209027,42,246987.15726116
604,Humedal Juan Amarillo,URBANO,2120,Río Bogotá,212021,Salitre,21202109,Juan Amarillo,,,267,21202109004,43,1488013.36652329
604,Humedal Tibanica,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200601,Río Tunjuelo Bajo,,,274,21200601038,44,177381.73461717
604,Humedal El Burro,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,263,21202001016,45,151117.86988201
604,Humedal Capellania,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,260,21202001027,46,209666.33276359
604,Humedal Cordoba,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,261,21202108123,47,268356.17631267
604,Humedal La Vaca,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,270,21202001015,48,46462.46296478
604,Humedal Santa Maria del Lago,URBANO,2120,Río Bogotá,212021,Salitre,21202101,Río Salitre,,,273,21202101009,49,85013.60314459
602,Canal San Vicente I,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200601,Río Tunjuelo Bajo,,,74,21200601027,50,4135.80394461
602,Canal Bonanza,URBANO,2120,Río Bogotá,212021,Salitre,21202101,Río Salitre,,,16,21202101006,51,2498.65907131
602,Canal Avenida Transversal de Suba,URBANO,2120,Río Bogotá,212021,Salitre,21202109,Juan Amarillo,,,14,21202109003,52,5480.22529327
604,Humedal de Techo,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,262,21202001017,53,92554.7371273
602,Canal La Perseverancia,URBANO,2120,Río Bogotá,212021,Salitre,21202103,Río Arzobispo,,,50,21202103002,54,9831.24271866
602,Canal Central de Fontibón o San Antonio ,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,69,21202001018,55,4834.55370273
602,Canal Hayuelos,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,41,21202001021,56,3567.65192
602,Canal Ejido o Comuneros II,URBANO,2120,Río Bogotá,212020,Fucha,21202009,Río San Francisco,,,36,21202009002,57,3389.06464966
602,Canal Los Angeles de Castilla,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,53,21202001011,58,4500.56949096
602,Canal Castilla,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,26,21202001010,59,18495.40102851
603,Lago Club Campestre Guaymaral 3,URBANO,2120,Río Bogotá,212022,Torca,21202201,Canal Guaymaral,,,285,21202201046,60,6093.98962127
603,Lago Club Campestre Guaymaral 5,URBANO,2120,Río Bogotá,212022,Torca,21202201,Canal Guaymaral,,,287,21202201048,61,5357.87056012
603,Lago Club Campestre Guaymaral 6,URBANO,2120,Río Bogotá,212022,Torca,21202201,Canal Guaymaral,,,288,21202201049,62,33781.07360856
603,Lago del Country Club 1,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,295,21202108124,63,42268.55834088
603,Lago del Country Club 2,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,296,21202108125,64,18280.61450605
602,Canal Molinos,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,57,21202108001,65,65424.97783014
603,Lago Carmel Club 1,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,276,21202108126,66,3935.24361696
603,Lago Carmel Club 2,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,277,21202108127,67,7996.63209439
603,Lago Carmel Club 4,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,279,21202108129,68,2145.1090374
603,Lago Carmel Club 6,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,281,21202108131,69,2680.74921649
603,Lago Carmel Club 5,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,280,21202108130,70,2343.85263675
603,Lago Carmel Club 3,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,278,21202108128,71,2071.60666775
603,Lago Carmel Club 7,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,282,21202108132,72,1575.24087399
603,Lago Club Los Lagartos 2,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,292,21202108119,73,2109.78227908
603,Lago Club Los Lagartos 4,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,294,21202108121,74,2753.18852711
602,Canal La Estrella Sur,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200603,Directos Río Tunjuelo,,,47,21200603031,75,677.60816923
602,Canal Brazo Norte Guaymaral,URBANO,2120,Río Bogotá,212022,Torca,21202201,Canal Guaymaral,,,20,21202201043,76,4733.59419797
602,Canal Los Laches,URBANO,2120,Río Bogotá,212020,Fucha,21202008,Quebrada Manzanares,,,54,21202008003,77,1586.58694102
603,Lago Club Campestre Guaymaral 1,URBANO,2120,Río Bogotá,212022,Torca,21202201,Canal Guaymaral,,,283,21202201044,78,3547.76403479
603,Lago Club Campestre Guaymaral 4,URBANO,2120,Río Bogotá,212022,Torca,21202201,Canal Guaymaral,,,286,21202201047,79,3279.84839874
603,Lago Club Campestre Guaymaral 2,URBANO,2120,Río Bogotá,212022,Torca,21202201,Canal Guaymaral,,,284,21202201045,80,1557.92930131
603,Lago Club Campestre Guaymaral 7,URBANO,2120,Río Bogotá,212022,Torca,21202201,Canal Guaymaral,,,289,21202201050,81,5981.2927064
601,Río Tunjuelo,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200601,Río Tunjuelo Bajo,,,454,21200601001,82,634268.79975718
606,Quebrada Chiguaza,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200612,Quebrada Chiguaza,,,343,21200612001,83,50254.53365236
603,Laguna Fucha,URBANO,2120,Río Bogotá,212020,Fucha,21202002,Río Fucha,,,312,21202002004,84,8283.94816484
606,Quebrada Zanjón de La Muralla,URBANO,2120,Río Bogotá,212017,Río Soacha,21201700,ND,,,443,21201700001,85,5072.09956677
603,Laguna Q. Trompetica,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200602,Quebrada Limas,,,462,21200602088,86,3025.89608318
602,Canal La Estrella 1,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200603,Directos Río Tunjuelo,,,45,21200603009,87,9349.05847312
606,Quebrada Santa Librada,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200603,Directos Río Tunjuelo,,,423,21200603153,88,1509.96770035
603,Laguna Q. Palestina 1,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200603,Directos Río Tunjuelo,,,459,21200603192,89,2123.45990964
602,Canal San Francisco,URBANO,2120,Río Bogotá,212020,Fucha,21202009,Río San Francisco,,,73,21202009001,90,150152.13778622
602,Canal La Estrella 2,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200603,Directos Río Tunjuelo,,,46,21200603002,91,5722.09417487
602,Canal Río Bogotá Sector Aeropuerto,URBANO,2120,Río Bogotá,212021,Salitre,21202102,Jaboque,,,63,21202102005,92,25579.92424809
606,Quebrada Palestina o Resaca,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200603,Directos Río Tunjuelo,,,398,21200603177,93,253.25615125
606,Quebrada Los Toches o Paseito,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200612,Quebrada Chiguaza,,,387,21200612071,94,355.2279988
602,Canal Río Negro,URBANO,2120,Río Bogotá,212021,Salitre,21202107,Canal Río Negro,,,64,21202107001,95,32762.54737318
602,Canal Contador,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,31,21202108076,96,30574.69061485
602,Canal La Castellana,URBANO,2120,Río Bogotá,212021,Salitre,21202107,Canal Río Negro,,,43,21202107004,97,883.98891808
602,Canal del Norte,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,35,21202108077,98,19140.40290541
601,Río Fucha o San Cristobal,URBANO,2120,Río Bogotá,212020,Fucha,21202002,Río Fucha,,,451,21202002001,99,381701.93325388
603,Laguna Cerrito de Torca,URBANO,2120,Río Bogotá,212022,Torca,21202201,Canal Guaymaral,,,461,21202201060,100,2131.29951179
602,Canal Cataluña,URBANO,2120,Río Bogotá,212021,Salitre,21202103,Río Arzobispo,,,27,21202103006,101,1140.38865249
602,Canal Niza,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,59,21202108105,102,2778.31950421
603,Laguna H. Guaymaral 2,URBANO,2120,Río Bogotá,212022,Torca,21202201,Canal Guaymaral,,,318,21202201055,103,4242.21401099
602,Canal Río Seco,URBANO,2120,Río Bogotá,212020,Fucha,21202002,Río Fucha,,,66,21202002002,104,37599.13664538
602,Canal San Cristobal,URBANO,2120,Río Bogotá,212022,Torca,21202205,Quebrada San Cristobal,,,72,21202205001,105,5346.70808843
602,Canal San Vicente II Sector 1,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200601,Río Tunjuelo Bajo,,,75,21200601029,106,7433.82274039
602,Canal Tintal II,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,97,21202001007,107,25998.37148175
602,Canal Serrezuela,URBANO,2120,Río Bogotá,212022,Torca,21202206,Quebrada Serrezuela,,,80,21202206001,108,3734.15028581
603,Laguna Q. Palestina 2,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200603,Directos Río Tunjuelo,,,460,21200603193,109,414.36364643
603,Laguna Tunjuelo 5,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200601,Río Tunjuelo Bajo,,,467,21200601034,110,4238.35239296
603,Laguna Tunjuelo 6,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200601,Río Tunjuelo Bajo,,,468,21200601035,111,5154.36862213
603,Laguna Tunjuelo 4,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200601,Río Tunjuelo Bajo,,,466,21200601033,112,1445.5833031
603,Laguna Q. Carbonera,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200601,Río Tunjuelo Bajo,,,456,21200601037,113,546.21645905
604,Humedal Salitre,URBANO,2120,Río Bogotá,212021,Salitre,21202101,Río Salitre,,,272,21202101010,114,14377.17429592
606,Quebrada El Espino o Santo Domingo,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200601,Río Tunjuelo Bajo,,,359,21200601009,115,5608.07938787
606,Quebrada Santa Rita,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200601,Río Tunjuelo Bajo,,,424,21200601005,116,4231.93994245
606,Quebrada Carbonera,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200601,Río Tunjuelo Bajo,,,339,21200601015,117,2177.67520119
602,Canal Afidro,URBANO,2120,Río Bogotá,212022,Torca,21202202,Conejera,,,6,21202202002,118,150.7148762
606,Quebrada Tibanica,URBANO,2120,Río Bogotá,212004,Sector Salto - Soacha,21200400,ND,,,431,21200400001,119,60493.56828392
602,Canal Sector Horizontes Norte,URBANO,2120,Río Bogotá,212022,Torca,21202208,Quebrada Tibabita,,,79,21202208002,120,157.67915524
602,Canal San Vicente II Sector 2,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200601,Río Tunjuelo Bajo,,,76,21200601030,121,1869.98056783
602,Canal Santa María del Lago,URBANO,2120,Río Bogotá,212021,Salitre,21202101,Río Salitre,,,472,21202101005,122,682.50003484
603,Lago Club Los Lagartos 3,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,293,21202108120,123,4982.16011954
602,Canal Jaboque,URBANO,2120,Río Bogotá,212021,Salitre,21202102,Jaboque,,,42,21202102002,124,30029.9992953
602,Canal Brazo Juan Amarillo,URBANO,2120,Río Bogotá,212021,Salitre,21202109,Juan Amarillo,,,19,21202109001,125,4716.14296111
604,Humedal Meandro del Say,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,SU17,271,21202001032,126,130604.17422661
604,Humedal La Isla,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200601,Río Tunjuelo Bajo,,,269,21200601036,127,77524.98885172
604,Humedal El Tunjo,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200601,Río Tunjuelo Bajo,,,264,21200601026,128,302418.60123382
602,Canal San Antonio,URBANO,2120,Río Bogotá,212022,Torca,21202207,Canal San Antonio,,,68,21202207001,129,3946.92406092
602,Canal La Isla,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,49,21202001004,130,3655.02993164
602,Canal Tintal IV,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,99,21202001003,131,8547.87429949
602,Drenaje C. Molinos,URBANO,2120,Río Bogotá,212021,Salitre,21202108,Cordoba,,,109,21202108002,132,1625.99187521
602,Canal Afluente Canal San Vicente I,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200601,Río Tunjuelo Bajo,,,7,21200601028,133,909.90500932
602,Canal Av Esperanza,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,13,21202001022,134,262.18653556
602,Canal Brazo Salitre,URBANO,2120,Río Bogotá,212021,Salitre,21202101,Río Salitre,,,21,21202101008,135,5140.30599043
602,Canal El Redil,URBANO,2120,Río Bogotá,212022,Torca,21202207,Canal San Antonio,,,38,21202207002,136,2236.72008442
602,Canal Magdalena,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,55,21202001012,137,2530.2225618
602,Canal Zanjón de La Muralla,URBANO,2120,Río Bogotá,212017,Río Soacha,21201700,ND,,,101,21201700013,138,1284.17365442
602,Canal La Estrella,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200603,Directos Río Tunjuelo,,,44,21200603001,139,308.75096752
602,Canal Complementario de Fontibón,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,29,21202001020,140,1896.57420949
606,Quebrada La Salitrosa,URBANO,2120,Río Bogotá,212022,Torca,21202202,Conejera,,,374,21202202001,141,16101.2923395
602,Canal Canaima,URBANO,2120,Río Bogotá,212022,Torca,21202208,Quebrada Tibabita,,,471,21202208001,142,7026.65604842
601,Río Bogotá,RURAL,2120,Río Bogotá,212001,Río Alto Bogotá,21200100,ND,,,450,21200100001,143,9865531.65855087
603,Laguna H. Guaymaral 1,URBANO,2120,Río Bogotá,212022,Torca,21202201,Canal Guaymaral,,,319,21202201054,144,27471.58742116
603,Laguna La Turquesa,URBANO,2120,Río Bogotá,212006,Tunjuelo,21200603,Directos Río Tunjuelo,,,455,21200603191,145,18822.29239985
602,Canal Cundinamarca Sur,URBANO,2120,Río Bogotá,212020,Fucha,21202001,Canal Cundinamarca,,,62,21202001002,146,171567.06879232
603,Laguna de Pisca 1,RURAL DC,2120,Río Bogotá,212006,Tunjuelo,21200609,Río Curubital,,,,21200609477,147,780.21274629
601,Río Une,RURAL,3502,Río Guayuriba,350223,Río Caqueza,,ND,,,,,148,751634.24282456
603,Laguna Sector Q. de La Amistela,RURAL DC,2120,Río Bogotá,212006,Tunjuelo,21200608,Río Lechoso o Mugroso,,,,21200608480,149,5617.2524039
603,Laguna,RURAL,2120,Río Bogotá,212008,Río Teusacá,,ND,,,,,150,205.81221252
603,Laguna Sector Q. de Fucha,RURAL DC,2120,Río Bogotá,212006,Tunjuelo,21200610,Quebrada de Fucha,,,,21200610116,151,1026.97391058
603,Lago Club Los Arrayanes 1,RURAL DC,2120,Río Bogotá,212022,Torca,21202202,Conejera,,,,21202202005,152,8581.97081575
603,Lago Club Pueblo Viejo 11,RURAL,2120,Río Bogotá,212007,Sector Tibitoc - Soacha,,ND,,,,,153,6404.55630263
605,Embalse Chuza,RURAL,3503,Río Guatiquía,350301,Río Chuza - Embalse de Chuza,,ND,,Vol M3: 257000000 Area M2: 5117216,,,154,5117487.79467289
603,Laguna,RURAL,3502,Río Guayuriba,350223,Río Caqueza,,ND,,,,,155,18238.41205108
601,Río Piri Chiquito,RURAL,3504,Río Guacavía,,ND,,ND,,,,,156,670115.38669061
603,Laguna,RURAL,2120,Río Bogotá,212008,Río Teusacá,,ND,,,,,157,10847.15461105
601,Río Guajaray,RURAL,3504,Río Guacavía,,ND,,ND,, Area M2: 1291399,,,158,1291566.26148654
603,Laguna Fausto,RURAL,2120,Río Bogotá,212009,Embalse Tominé,,ND,,,,,159,73984.78608156
601,Río Nipore,RURAL,3504,Río Guacavía,,ND,,ND,,,,,160,620639.56829752
603,Laguna,RURAL,2120,Río Bogotá,212008,Río Teusacá,,ND,,,,,161,674.19625019
603,Lago Club El Rancho 8,RURAL,2120,Río Bogotá,212007,Sector Tibitoc - Soacha,,ND,,,,,162,3540.88354438
603,Laguna Colorada,RURAL,3503,Río Guatiquía,350301,Río Chuza - Embalse de Chuza,,ND,,,,,163,24275.8038088
603,Laguna del Pato,RURAL DC,2120,Río Bogotá,212006,Tunjuelo,21200609,Río Curubital,,,,21200609470,164,3393.90678986
603,Laguna 1 Sector Las Mercedes,RURAL DC,2120,Río Bogotá,212006,Tunjuelo,21200606,Interfluvios Río Chisaca,,,,21200606150,165,431.36440431
603,Laguna Sector Chisacá 3,RURAL DC,2120,Río Bogotá,212006,Tunjuelo,21200607,Río Chisacá,,,,21200607234,166,283.50417297
603,Laguna,RURAL,2120,Río Bogotá,212007,Sector Tibitoc - Soacha,,ND,,,,,167,221293.43080974
603,Laguna Sector Q. Corinto,RURAL DC,2120,Río Bogotá,212006,Tunjuelo,21200610,Quebrada de Fucha,,,,21200610114,168,802.81480258
603,Laguna,RURAL,2119,Río Sumapaz,211910,Río Cuja,,ND,,,,,169,779.35049233
603,Laguna,RURAL,3502,Río Guayuriba,350212,Quebrada Blanca,,ND,,,,,170,7832.8376156
603,Laguna Verde,RURAL,3506,Río Guavio,350606,Río Muchindote,,ND,,,,,171,22556.12142714
603,Laguna 2 Sector Q. Los Salitres,RURAL DC,2120,Río Bogotá,212006,Tunjuelo,21200609,Río Curubital,,,,21200609494,172,1966.45614433
603,Laguna,RURAL,2120,Río Bogotá,212008,Río Teusacá,,ND,,,,,173,320.97571119
601,Río Negro,RURAL,3506,Río Guavio,350611,Río Farallones,,ND,,,,,174,163422.69776675
603,Laguna sector del Rebosadero 1,RURAL DC,2120,Río Bogotá,212006,Tunjuelo,21200607,Río Chisacá,,,,21200607228,175,1007.48398682
603,Laguna,RURAL,2120,Río Bogotá,212008,Río Teusacá,,ND,,,,,176,849.93802631
603,Laguna 2 sector Chisacá,RURAL DC,2119,Río Sumapaz,212006,Río Tunjuelo,21200607,Río Chisacá,,,,21200607517,177,280.10424367
603,Laguna,RURAL,3502,Río Guayuriba,350227,Quebrada El Brasil,,ND,,,,,178,37033.38925747
603,Lago Club Los Arrayanes 9,RURAL DC,2120,Río Bogotá,212022,Torca,21202202,Conejera,,,,21202202013,179,20567.17314251
603,Laguna 9 Sector Olarte,RURAL DC,2120,Río Bogotá,212006,Tunjuelo,21200604,Río Tunjuelo Alto,,,,21200604292,180,558.19155777
603,Laguna,RURAL,2120,Río Bogotá,212008,Río Teusacá,,ND,,,,,181,389.25750893
603,Laguna 11 Sector Olarte,RURAL DC,2120,Río Bogotá,212006,Tunjuelo,21200604,Río Tunjuelo Alto,,,,21200604294,182,285.70705299
606,Quebrada Salinas,RURAL,3503,Río Guatiquía,,ND,,ND,, Area M2: 1134085,,,183,1134183.29721836
601,Río Guavio,RURAL,3506,Río Guavio,350601,Río Guavio Bajo,,ND,, Area M2: 5718782,,,184,5720436.42366876
603,Laguna La Bolsa,RURAL,3506,Río Guavio,350610,Río Chorrera,,ND,,,,,185,110094.70990422
603,Laguna Los Tunjos 1,RURAL DC,2120,Río Bogotá,212006,Tunjuelo,21200607,Río Chisacá,,,,21200607209,186,7303.95836681
603,Laguna 1 Sector Q. Piedra Gorda,RURAL DC,2120,Río Bogotá,212006,Tunjuelo,21200609,Río Curubital,,,,21200609502,187,4495.32573702
605,Embalse El Guavio,RURAL,3506,Río Guavio,350612,Río Murca,,ND,,Vol M3: 1043000000 Area M2: 18655001,,,188,18657133.0509051
603,Laguna,RURAL,3503,Río Guatiquía,350302,Río Chingaza,,ND,,,,,189,19044.11856498
603,Laguna Sector Chisacá 2,RURAL DC,2120,Río Bogotá,212006,Tunjuelo,21200607,Río Chisacá,,,,21200607232,190,2097.77531242
603,Laguna,RURAL,3502,Río Guayuriba,350230,Río Manzanares,,ND,,,,,191,8589.79087776
605,Embalse Aposentos,RURAL,2120,Río Bogotá,212008,Río Teusacá,,ND,800000,Vol M3: 800000,,,192,337194.67050925
603,Laguna,RURAL,2120,Río Bogotá,212008,Río Teusacá,,ND,,,,,193,567.63741666
603,Laguna 1 sector Chisacá,RURAL DC,2120,Río Bogotá,212006,Tunjuelo,21200607,Río Chisacá,,,,21200607516,194,273.66525923
603,Laguna Grande,RURAL,3502,Río Guayuriba,350222,Río Palmar,,ND,,,,,195,82175.00199301
603,Laguna 4 Sector Q. Waterloo,RURAL DC,2120,Río Bogotá,212006,Tunjuelo,21200607,Río Chisacá,,,,21200607512,196,532.77619872
603,Lago Club Los Buhos 1,RURAL DC,2120,Río Bogotá,212022,Torca,21202203,Canal Torca,,,,21202203002,197,11111.64964596
603,Laguna sector Pasquillita,RURAL DC,2120,Río Bogotá,212006,Tunjuelo,21200604,Río Tunjuelo Alto,,,,21200604271,198,240.99093711
603,Laguna 4 Sector Q. Carrizal o La Regadera,RURAL DC,2120,Río Bogotá,212006,Tunjuelo,21200609,Río Curubital,,,,21200609512,199,240.64931429
603,Laguna 7 Sector Olarte,RURAL DC,2120,Río Bogotá,212006,Tunjuelo,21200604,Río Tunjuelo Alto,,,,21200604290,200,776.29201421
603,Laguna,RURAL,3503,Río Guatiquía,,ND,,ND,,,,,201,2168.03299215
605,Embalse del Sisga,RURAL,2120,Río Bogotá,212010,Embalse Sisga,,ND,,Vol M3: 102000000 Area M2: 4706610,,,202,4706918.74042285
